ENTIDAD,MUNICIPIO,RAZON_SOCIAL,PRODUCTO,NOM,GIRO_COMERCIAL,CUMPLIMIENTO
NUEVO LEON,APODACA,SUPER CARNES MURILLO   Y/O SUPER CARNES MURILLO   S.A. DE C.V.,MAYONESA,NOM-051-SCFI/SSA1-2010,CARNICERIA,CUMPLE
NUEVO LEON,APODACA,SUPER CARNES MURILLO   Y/O SUPER CARNES MURILLO   S.A. DE C.V.,SALSA,NOM-051-SCFI/SSA1-2010,CARNICERIA,CUMPLE
NUEVO LEON,APODACA,SUPER DULCERIA JA JA,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCES Y CHOCOLATES,CUMPLE
NUEVO LEON,APODACA,SUPER SAN JUAN Y/O JESUS ALEJANDRO ESPINOZA MENDOZA,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
NUEVO LEON,APODACA,SUPER SAN JUAN Y/O JESUS ALEJANDRO ESPINOZA MENDOZA,PURE DE TOMATE,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
NUEVO LEON,APODACA,TODOX$5,ARTICULOS DE COCINA,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,APODACA,TODOX$5,SIN ESPECIFICAR,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,APODACA,TUTTI JEANS,ROPA,NOM-004-SCFI-2006,ROPA PARA DAMA,CUMPLE
NUEVO LEON,APODACA,USA SHOES,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,APODACA,ZAPATERIA & BOUTIQUE GABY,ROPA,NOM-004-SCFI-2006,ZAPATERIA,CUMPLE
NUEVO LEON,APODACA,ZAPATERIA CANTU,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,AUTO ACCESORIOS AZTECA,ACCESORIOS PARA AUTOS,NOM-050-SCFI-2004,REFACCIONARIA AUTOMOTRIZ,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,BOUTIQUE SIN NOMBRE,ROPA CABALLERO,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,CASA GALVAN,ROPA,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,CASA JOSEFINA,PANTALON,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,CASA JOSEFINA,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,COFSA Y/O CONSORCIO FERRETERO GONZALEZ  S.A DE C.V,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,CRISTALERIA LA CADENA,UTENSILIOS  DE COCINA,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,DALY BOUTIQUE,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,Dï¿½ANGELO ROPA  CALZADO Y ACCESORIOS,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,Dï¿½ANGELO ROPA  CALZADO Y ACCESORIOS,ZAPATOS,NOM-020-SCFI-1997,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,FIXMENS,ACCESORIOS P/ TELEFONO CELULAR,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,NO CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,GALINDO BOOTï¿½S,ROPA,NOM-004-SCFI-2006,ZAPATERIA,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,GALINDO BOOTï¿½S,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,IMAGEN ZAPATERIA,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,INTERNATIONAL 67,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,JOYERIA Y RELOJERIA,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,KARINA BOUTIQUE,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,KEREN DURAN,PANTALON,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,LA BODEGUITA,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,NO CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,PEKES BEBES,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,PLAZA NOVEDADES,ROPA,NOM-004-SCFI-2006,NOVEDADES Y FANTASIAS,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,REGALOS ADRIANA,ROPA CABALLERO,NOM-004-SCFI-2006,REGALOS,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,REGALOS Y NOVEDADES SOFIA,ROPA,NOM-004-SCFI-2006,REGALOS,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,ROPA Y NOVEDADES KARLA,ROPA,NOM-004-SCFI-2006,ROPA PARA DAMA,CUMPLE
NUEVO LEON,CADEREYTA JIMENEZ,SARA VICTORIA BOUTIQUE,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GARCIA,ABARROTES Y CARNICERIA ALMAGUER,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
NUEVO LEON,GARCIA,ABARROTES Y DULCERIA J.R,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
NUEVO LEON,GARCIA,BETSARY,SIN ESPECIFICAR,NOM-024-SCFI-2013,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GARCIA,BOUTIQUE,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GARCIA,CARNES GM GARCIA SA DE CV,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,CARNICERIA,CUMPLE
NUEVO LEON,GARCIA,CARNES GM GARCIA SA DE CV,PRODUCTOS LACTEOS,NOM-051-SCFI/SSA1-2010,CARNICERIA,CUMPLE
NUEVO LEON,GARCIA,CARNICOS SAN MATEO,SOPA DE PASTA,NOM-051-SCFI/SSA1-2010,CARNICERIA,CUMPLE
NUEVO LEON,GARCIA,DULCERIA GAMA,GALLETAS,NOM-051-SCFI/SSA1-2010,DULCERIA,CUMPLE
NUEVO LEON,GARCIA,DULCERIA GAMA,PRODUCTOS ENLATADOS,NOM-051-SCFI/SSA1-2010,DULCERIA,CUMPLE
NUEVO LEON,GARCIA,DULCERIA MARIBEL,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
NUEVO LEON,GARCIA,DULCERIA MARIBEL,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
NUEVO LEON,GARCIA,EDCAM,ROPA CABALLERO,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
NUEVO LEON,GARCIA,FERRETERIA LAREDO,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
NUEVO LEON,GARCIA,FERRETERIA Y MATERIALES LOZANO,HERRAMIENTAS,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
NUEVO LEON,GARCIA,GARCIA MAYOREO Y/O NESTOR OZIEL SANCHEZ SEGOVIA,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GARCIA,GARCIA MAYOREO Y/O NESTOR OZIEL SANCHEZ SEGOVIA,ZAPATOS,NOM-020-SCFI-1997,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GARCIA,JOYERIA,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GARCIA,LA GARDENIA,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GARCIA,LA GARDENIA,ZAPATOS,NOM-020-SCFI-1997,BOUTIQUE,CUMPLE
NUEVO LEON,GARCIA,NOVEDADES EL CISNE,SIN ESPECIFICAR,NOM-050-SCFI-2004,NOVEDADES Y FANTASIAS,CUMPLE
NUEVO LEON,GARCIA,REFACCIONARIA GODA,REFACCIONES,NOM-050-SCFI-2004,REFACCIONARIA AUTOMOTRIZ,CUMPLE
NUEVO LEON,GARCIA,ZAPATERIA AGUILAR,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,GARCIA,ZAPATERIA GARCIA,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,GARCIA,ZAPATERIA PAO,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,ANDREA JOYERIA,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,APYMSA,ACCESORIOS PARA AUTOS,NOM-024-SCFI-2013,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,BETSARY,ARTICULOS DE BELLEZA,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,NO CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,BOUTIQUE,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,BOUTIQUE SIN NOMBRE,PANTALON,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,BOUTIQUE SIN NOMBRE,ROPA CABALLERO,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,CHIK BOUTIQUE,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,COMERCIALIZADORA RC TOOL CENTER S.A DE C.V,HERRAMIENTAS,NOM-024-SCFI-2013,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,DELI CARNES,JUGOS,NOM-051-SCFI/SSA1-2010,CARNICERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,DELI CARNES,PRODUCTOS ENLATADOS,NOM-051-SCFI/SSA1-2010,CARNICERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,DIVAS,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,DULCERIA ANDREA,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,DULCERIA EL TUCAN,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCES Y CHOCOLATES,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,DULCERIA LA COLMENA,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,EL MUNDO DE LOS BLANCOS,BLANCOS PARA EL HOGAR,NOM-004-SCFI-2006,BLANCOS,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,EL MUNDO DEL TENNIS,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,ELECTROMUEBLES MONTERREY,APARATOS ELECTRODOMESTICOS,NOM-024-SCFI-2013,MUEBLERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,EREZ DE CACHE,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,FERRETERIA,ARTICULOS DE FERRETERIA,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,FERRETERIA GONZALEZ,ARTICULOS DE FERRETERIA,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,FERRETERIA SAN MARTIN Y/O MARIA ELVA GONZALEZ SAUCEDO,APARATOS ELECTRICOS,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,FERRETERIA SAN MARTIN Y/O MARIA ELVA GONZALEZ SAUCEDO,HERRAMIENTAS,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,GENERAL SHOW,WHISKY,NOM-142-SSA1-1995,BAR,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,GOVI,HERRAMIENTAS,NOM-024-SCFI-2013,REFACCIONARIA AUTOMOTRIZ,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,JOYERIA Dï¿½LOZANO Y/O LOZMER JOYEROS SA DE CV,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,JOYERIA PEDREGAL Y/O PEDREGAL JOYAS,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,JUHER DISTRIBUCIONES  S.A DE C.V,PALETAS Y HELADOS,NOM-051-SCFI/SSA1-2010,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,KALIGA,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,LA ENGREIDA,TEQUILA BLANCO,NOM-006-SCFI-2012,BAR,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,LA ENGREIDA,WHISKY,NOM-142-SSA1-1995,BAR,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,LOPEZ DULCERIA,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCES Y CHOCOLATES,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,LOWE'S COMPANIES MEXICO S. DE R.L. DE C.V. Y/O LOWE'S SENDERO,INODOROS,NOM-009-CONAGUA-2001,MATERIALES PARA CONSTRUCCION,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,MARVAL TELECOMUNICACIONES,ACCESORIOS P/ TELEFONO CELULAR,NOM-024-SCFI-2013,TELECOMUNICACIONES,NO CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,MB MAYOREO DE BOTAS,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,MINAR SEGURIDAD INDUSTRIAL SA DE CV,SIN ESPECIFICAR,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,MONALISA BOUTIQUE,ROPA,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,NEGOCIOS AVANTE  S.A. DE C.V.,LLANTAS PARA AUTOMOVILES,NOM-086/1-SCFI-2011,NOVEDADES Y FANTASIAS,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,OROX JOYERIA,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,RADIO SHACK,ACCESORIOS ELECTRONICOS,NOM-024-SCFI-2013,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,RADIO SHACK,ACCESORIOS P/ TELEFONO CELULAR,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,SERVI INDUSTRIAS,ARTICULOS DE FERRETERIA,NOM-024-SCFI-2013,FERRETERIA,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,STEREN,ACCESORIOS ELECTRICOS,NOM-024-SCFI-2013,REPARACION DE APARATOS ELECTRICOS,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,STEREN,ACCESORIOS ELECTRONICOS,NOM-050-SCFI-2004,REPARACION DE APARATOS ELECTRICOS,CUMPLE
NUEVO LEON,GENERAL ESCOBEDO,VANGO BOUTIQUE,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GENERAL ZUAZUA,BOUTIQUE S/N,PANTALON,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GENERAL ZUAZUA,JOYERIA Dï¿½CONFIANZA,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GENERAL ZUAZUA,NOVEDADES EL CISNE,APARATOS ELECTRICOS,NOM-050-SCFI-2004,NOVEDADES Y FANTASIAS,CUMPLE
NUEVO LEON,GENERAL ZUAZUA,PANADERIA REPOSTERIA TIA ROSA ALBA,MIEL DE ABEJA,NOM-051-SCFI/SSA1-2010,PANADERIA,CUMPLE
NUEVO LEON,GENERAL ZUAZUA,ZAPATERIA GONZALEZ,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,GUADALUPE,ABARROTERA,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
NUEVO LEON,GUADALUPE,ABARROTERA,SIN ESPECIFICAR,NOM-050-SCFI-2004,ABARROTES,CUMPLE
NUEVO LEON,GUADALUPE,ABASTECEDORA DE SOLDADORAS  S.A DE C.V,APARATOS ELECTRICOS,NOM-024-SCFI-2013,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,ABASTECEDORA DE SOLDADORAS  S.A DE C.V,SIN ESPECIFICAR,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,AFC ACAPULCO FERRETERIA CONTIGO,HERRAMIENTAS,NOM-050-SCFI-2004,REPARACION DE APARATOS ELECTRICOS,NO CUMPLE
NUEVO LEON,GUADALUPE,ALHER,LENTES,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,ALHER,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,B.C. BODEGAS CALIFORNIA,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,B.C. BODEGAS CALIFORNIA,ARTICULOS PARA DECORACION,NOM-015-SCFI-2007,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,BAR BAM BAM,TEQUILA,NOM-006-SCFI-2012,BAR,CUMPLE
NUEVO LEON,GUADALUPE,BAR BAM BAM,WHISKY,NOM-142-SSA1-1995,BAR,CUMPLE
NUEVO LEON,GUADALUPE,BAR BOHEMIO,TEQUILA,NOM-006-SCFI-2012,RESTAURANT-BAR,CUMPLE
NUEVO LEON,GUADALUPE,BAR BOHEMIO,WHISKY,NOM-142-SSA1-1995,RESTAURANT-BAR,CUMPLE
NUEVO LEON,GUADALUPE,BAZAR SIN NOMBRE,ACCESORIOS ELECTRONICOS,NOM-024-SCFI-2013,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,BLAY R JOYEROS,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GUADALUPE,BODEGAS TIENDA LM,APARATOS ELECTRICOS,NOM-024-SCFI-2013,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,BODEGAS TIENDA LM,ARTICULOS DE COCINA,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,BOTANAS FROGGY,SALSA,NOM-051-SCFI/SSA1-2010,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,BOTANAS VALDEZ,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,PRODUCTOS ALIMENTICIOS,CUMPLE
NUEVO LEON,GUADALUPE,BOUTIQUE,PRENDAS DE VESTIR,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GUADALUPE,BOUTIQUE,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GUADALUPE,BOUTIQUE BETTY,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GUADALUPE,BOUTIQUE SMALL MALL,ARTICULOS DE EQUIPAJE,NOM-020-SCFI-1997,BOUTIQUE,CUMPLE
NUEVO LEON,GUADALUPE,BOUTIQUE SMALL MALL,ROPA CABALLERO,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GUADALUPE,CAROLINA BOUTIQUE,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GUADALUPE,CENTRAL DE MANGUERAS Y ACCESORIOS  S.A DE C.V,HERRAMIENTAS,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,CHAPA INDUSTRIAS  S.A DE C.V Y/O VEXER,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,CHICAS - CHICOS,ROPA,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
NUEVO LEON,GUADALUPE,COMERCIALIZADORA INDUSTRIAL FRANCO,PANTALON,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
NUEVO LEON,GUADALUPE,COMERCIALIZADORA INDUSTRIAL FRANCO,ROPA,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
NUEVO LEON,GUADALUPE,CONVERTO & QUINHER,REFACCIONES,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,COPPEL SANTA MARIA,APARATOS ELECTRODOMESTICOS,NOM-024-SCFI-2013,TIENDA DEPARTAMENTAL,CUMPLE
NUEVO LEON,GUADALUPE,COPPEL SANTA MARIA,ARTICULOS DE COCINA,NOM-050-SCFI-2004,TIENDA DEPARTAMENTAL,CUMPLE
NUEVO LEON,GUADALUPE,DISTRIBUCIONES EXCLUSIVAS DEL NORTE S.A. DE C.V.,PINTURAS  (MATERIALES PARA CONST),NOM-050-SCFI-2004,PRODUCTOS ALIMENTICIOS,CUMPLE
NUEVO LEON,GUADALUPE,DISTRIBUCIONES INDUSTRIALES CUERDA  S.A DE C.V,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,DISTRIBUIDORA PJ,ACCESORIOS PARA AUTOS,NOM-050-SCFI-2004,REFACCIONARIA AUTOMOTRIZ,CUMPLE
NUEVO LEON,GUADALUPE,DULCERIA DISFRAX,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCERIA,CUMPLE
NUEVO LEON,GUADALUPE,DULCERIA EL GUERO,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCES Y CHOCOLATES,CUMPLE
NUEVO LEON,GUADALUPE,DULCERIA NIï¿½O PERDIDO,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCERIA,CUMPLE
NUEVO LEON,GUADALUPE,EL CORRAL WESTERN CLUB,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES,CUMPLE
NUEVO LEON,GUADALUPE,EL CORRAL WESTERN CLUB,WHISKY,NOM-142-SSA1-1995,ABARROTES,CUMPLE
NUEVO LEON,GUADALUPE,EL MUNDO DEL TENIS,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
NUEVO LEON,GUADALUPE,ELEKTRA,ACCESORIOS P/ TELEFONO CELULAR,NOM-050-SCFI-2004,MUEBLERIA,CUMPLE
NUEVO LEON,GUADALUPE,ELEKTRA,APARATOS ELECTRODOMESTICOS,NOM-024-SCFI-2013,MUEBLERIA,CUMPLE
NUEVO LEON,GUADALUPE,EMPACADORA Y PROCESADORA DE MONTERREY  S.A DE C.V,BASCULA,NOM-010-SCFI-1994,EMPACADORA,CUMPLE
NUEVO LEON,GUADALUPE,FAMSA  GUADALUPE,APARATOS ELECTRODOMESTICOS,NOM-024-SCFI-2013,MUEBLERIA,CUMPLE
NUEVO LEON,GUADALUPE,FAMSA  GUADALUPE,ARTICULOS DE COCINA,NOM-050-SCFI-2004,MUEBLERIA,CUMPLE
NUEVO LEON,GUADALUPE,FERRETERIA Y MATERIALES GUZMAN,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
NUEVO LEON,GUADALUPE,FERRETERIA Y TLAPALERIA REYNA,SIN ESPECIFICAR,NOM-050-SCFI-2004,FERRETERIA,NO CUMPLE
NUEVO LEON,GUADALUPE,GEMA JOYERIA,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GUADALUPE,GOOD TIMES VENTA DE ROPA Y TENIS,ROPA,NOM-004-SCFI-2006,SIN GIRO ESPECIFICO,NO CUMPLE
NUEVO LEON,GUADALUPE,GOOD TIMES VENTA DE ROPA Y TENIS,ZAPATOS,NOM-020-SCFI-1997,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,GRUPO DULCERO GUTIERREZ,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCES Y CHOCOLATES,CUMPLE
NUEVO LEON,GUADALUPE,HERRAJES MEXICO  Y/O CERRAJES MEXICO  S.A DE C.V,SIN ESPECIFICAR,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,NO CUMPLE
NUEVO LEON,GUADALUPE,HIGIENICOS Y DESECHABLES DE MONTERREY,PAPEL HIGIENICO,NOM-050-SCFI-2004,SIN GIRO ESPECIFICO,CUMPLE
NUEVO LEON,GUADALUPE,JOYERIA HORUS   Y/O JUSTO LEAL MERLA,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GUADALUPE,JOYERIA NUï¿½EZ Y/O MARIA ELENA BAZALDUA SANCHEZ,JOYERIA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
NUEVO LEON,GUADALUPE,LA BARCA LINDA VISTA,TEQUILA,NOM-006-SCFI-2012,BAR,CUMPLE
NUEVO LEON,GUADALUPE,LA BARCA LINDA VISTA,WHISKY,NOM-142-SSA1-1995,BAR,CUMPLE
NUEVO LEON,GUADALUPE,LA CENTRAL FERRETERA DEL NORESTE  S.A. DE C.V.,HERRAMIENTAS,NOM-050-SCFI-2004,TLAPALERIA,CUMPLE
NUEVO LEON,GUADALUPE,LA CUBETERIA,RON,NOM-142-SSA1-1995,RESTAURANT-BAR,CUMPLE
NUEVO LEON,GUADALUPE,LA KAPRISHOSA,TEQUILA,NOM-006-SCFI-2012,RESTAURANT-BAR,CUMPLE
NUEVO LEON,GUADALUPE,LA KAPRISHOSA,WHISKY,NOM-142-SSA1-1995,RESTAURANT-BAR,CUMPLE
NUEVO LEON,GUADALUPE,LA MACARENA LINDA VISTA,TEQUILA,NOM-006-SCFI-2012,BAR,CUMPLE
